cmd_seq,t_s,feedback_valid,error_code,segment_id,is_pulse,i_cmd_A,i_meas_A,torque_nm,position_rad,speed_rad_s,v_required_V,Vdc_V,voltage_saturated
1276,1.276,1,0,16,1,-0.25,-0.236671223865071,-0.00142002734319043,16.0463726252756,-28.8406698456861,-1.12615944298066,12,0
1277,1.277,1,0,16,1,-0.25,-0.239675995725079,-0.00143805597435048,16.0165914720933,-29.7481147027226,-1.13233251057569,12,0
1278,1.278,1,0,16,1,-0.25,-0.239211444573262,-0.00143526866743957,15.9858748962111,-30.873729164204,-1.13849528972473,12,0
1279,1.279,1,0,16,1,-0.25,-0.242665891634935,-0.00145599534980961,15.9541399059854,-31.7349850316763,-1.14464779757519,12,0
1280,1.28,1,0,16,1,-0.25,-0.237705786611148,-0.00142623471966689,15.9212635581227,-32.8462195856495,-1.1507900512459,12,0
1281,1.281,1,0,16,1,-0.25,-0.239679450925146,-0.00143807670555088,15.8872843417846,-33.7989113303977,-1.15692206782716,12,0
1282,1.282,1,0,16,1,-0.25,-0.239788416540966,-0.0014387304992458,15.8523521598769,-34.8381365323787,-1.16304386438078,12,0
1283,1.283,1,0,16,1,-0.25,-0.239392362221854,-0.00143635417333112,15.8165871100082,-35.8947446746205,-1.16915545794014,12,0
1284,1.284,1,0,16,1,-0.25,-0.244118650694622,-0.00146471190416773,15.7797310608627,-36.7988589661819,-1.17525686551024,12,0
1285,1.285,1,0,16,1,-0.25,-0.236203741327234,-0.00141722244796341,15.7419319068668,-37.899525997407,-1.18134810406773,12,0
1286,1.286,1,0,16,1,-0.25,-0.239868866163105,-0.00143921319697863,15.7027838212463,-38.9861142816061,-1.18742919056095,12,0
1287,1.287,1,0,16,1,-0.25,-0.239002471157204,-0.00143401482694323,15.6630540227914,-39.8266789423586,-1.19350014191001,12,0
1288,1.288,1,0,16,1,-0.25,-0.242314672593412,-0.00145388803556047,15.6219937018662,-40.8716887675446,-1.19956097500683,12,0
1289,1.289,1,0,16,1,-0.25,-0.239053871957007,-0.00143432323174204,15.5800891167682,-42.0369930356404,-1.20561170671515,12,0
1290,1.29,1,0,16,1,-0.25,-0.242377948503247,-0.00145426769101948,15.537111070533,-43.0006224213373,-1.21165235387063,12,0
1291,1.291,1,0,16,1,-0.25,-0.238592821040563,-0.00143155692624338,15.4933366771746,-43.8207718977225,-1.21768293328084,12,0
1292,1.292,1,0,16,1,-0.25,-0.244317186295838,-0.00146590311777503,15.4483549884123,-44.931294859447,-1.22370346172537,12,0
1293,1.293,1,0,16,1,-0.25,-0.243322751086096,-0.00145993650651658,15.402116127268,-45.9569405641191,-1.22971395595583,12,0
1294,1.294,1,0,16,1,-0.25,-0.240964295503102,-0.00144578577301861,15.3552752766215,-46.8624307480479,-1.2357144326959,12,0
1295,1.295,1,0,16,1,-0.25,-0.240666057284338,-0.00144399634370603,15.3074076579791,-47.981500554459,-1.24170490864141,12,0
1296,1.296,1,0,16,1,-0.25,-0.237882914129468,-0.00142729748477681,15.2583946213919,-48.8913058889821,-1.24768540046034,12,0
1297,1.297,1,0,16,1,-0.25,-0.244612373277278,-0.00146767423966367,15.2085989757943,-49.9712288297177,-1.25365592479291,12,0
1298,1.298,1,0,16,1,-0.25,-0.239746507095165,-0.00143847904257099,15.1576371030446,-51.0137412169664,-1.25961649825159,12,0
1299,1.299,1,0,16,1,-0.25,-0.241721809389905,-0.00145033085633943,15.1056619708071,-52.0114909312908,-1.26556713742117,12,0
1300,1.3,1,0,17,0,0,-0.120589900035886,-0.000723539400215316,15.0534120326028,-52.3918066948544,-0.779507858858798,12,0
1301,1.301,1,0,17,0,0,-0.0624047602828957,-0.000374428561697374,15.0010320340449,-52.4978607680485,-0.547838679094034,12,0
1302,1.302,1,0,17,0,0,-0.0311604535988061,-0.000186962721592837,14.9488384157641,-52.3927310022261,-0.431365614628877,12,0
1303,1.303,1,0,17,0,0,-0.0151755786511978,-9.10534719071871e-05,14.8965713195014,-52.2357144600406,-0.372491671937829,12,0
1304,1.304,1,0,17,0,0,-0.00812448488030319,-4.87469092818191e-05,14.8444314109126,-51.7985339637058,-0.342418352484599,12,0
1305,1.305,1,0,17,0,0,-0.00472843155694113,-2.83705893416468e-05,14.7926598621691,-51.8960793749005,-0.326746405230458,12,0
1306,1.306,1,0,17,0,0,-0.000817901761467513,-4.90741056880508e-06,14.7410975452271,-51.6350642602417,-0.318276202888407,12,0
1307,1.307,1,0,17,0,0,-0.00269348069084132,-1.61608841450479e-05,14.6895847638318,-51.4294734412156,-0.31340793005026,12,0
1308,1.308,1,0,17,0,0,0.00137918151570939,8.27508909425631e-06,14.6383889824433,-51.301510469154,-0.310341677250176,12,0
1309,1.309,1,0,17,0,0,-0.00127935146084892,-7.67610876509355e-06,14.5873601653331,-51.0507859241933,-0.308177487996426,12,0
1310,1.31,1,0,17,0,0,0.00308497962834009,1.85098777700405e-05,14.5365317178393,-50.8804397547795,-0.306465382287265,12,0
1311,1.311,1,0,17,0,0,-0.00162248752253228,-9.73492513519366e-06,14.4858915960189,-50.5794611684575,-0.30498036836887,12,0
1312,1.312,1,0,17,0,0,0.00255227439630872,1.53136463778523e-05,14.4354543614117,-50.5076900126913,-0.303609948614297,12,0
1313,1.313,1,0,17,0,0,-0.00398870496290201,-2.3932229777412e-05,14.3853939619467,-50.1678948621958,-0.30229787246296,12,0
1314,1.314,1,0,17,0,0,-0.00297913160372138,-1.78747896223283e-05,14.3354516489458,-50.2135888646753,-0.301016012890366,12,0
1315,1.315,1,0,17,0,0,-0.00126372155849272,-7.58232935095631e-06,14.2857745141126,-49.6521022530893,-0.29975030464297,12,0
1316,1.316,1,0,17,0,0,0.00132150701579924,7.92904209479545e-06,14.2362809427544,-49.5432700608362,-0.29849371335561,12,0
1317,1.317,1,0,17,0,0,-0.0031862325065778,-1.91173950394668e-05,14.1869123462917,-49.280779101347,-0.297242720110206,12,0
1318,1.318,1,0,17,0,0,-0.00195493221039363,-1.17295932623618e-05,14.1377955395916,-49.0109675278118,-0.295995563715117,12,0
1319,1.319,1,0,17,0,0,0.00151731500831523,9.10389004989141e-06,14.0888748979249,-48.9557471274942,-0.294751361844805,12,0
1320,1.32,1,0,17,0,0,-0.00313709111719682,-1.88225467031809e-05,14.0401212057609,-48.5793636071902,-0.293509671609671,12,0
1321,1.321,1,0,17,0,0,0.000410501075747428,2.46300645448457e-06,13.9916441675364,-48.4981723218746,-0.292270269840958,12,0
1322,1.322,1,0,17,0,0,-0.000765249286092685,-4.59149571655611e-06,13.943337197792,-48.2447490698643,-0.291033043233208,12,0
1323,1.323,1,0,17,0,0,-0.00101466165656565,-6.08796993939388e-06,13.895314354663,-48.0804094095897,-0.289797933415479,12,0
1324,1.324,1,0,17,0,0,0.0030403443102733,1.82420658616398e-05,13.8472575328108,-47.9935051617256,-0.288564909486949,12,0
1325,1.325,1,0,17,0,0,-0.000842378838055185,-5.05427302833111e-06,13.7997371386144,-47.6233796425226,-0.287333954284719,12,0
1326,1.326,1,0,17,0,0,-0.000857330933134908,-5.14398559880945e-06,13.7520136728777,-47.5270873263095,-0.286105057517702,12,0
1327,1.327,1,0,17,0,0,-0.00227732299069671,-1.36639379441803e-05,13.704703194025,-47.3354207394069,-0.284878212333568,12,0
1328,1.328,1,0,17,0,0,-0.00158968834707224,-9.53813008243344e-06,13.6580238239134,-47.0966779578073,-0.28365341360221,12,0
1329,1.329,1,0,17,0,0,0.0026889348391209,1.61336090347254e-05,13.6108422478464,-46.935885574579,-0.282430657057472,12,0
1330,1.33,1,0,17,0,0,-0.0005404293508538,-3.2425761051228e-06,13.5643618388841,-46.6502625360492,-0.281209938868008,12,0
1331,1.331,1,0,17,0,0,0.000351525944941485,2.10915566964891e-06,13.5177857412325,-46.4905450883995,-0.279991255422712,12,0
1332,1.332,1,0,17,0,0,-0.000245929070296048,-1.47557442177629e-06,13.4715209793093,-46.3800027765418,-0.278774603223415,12,0
1333,1.333,1,0,17,0,0,0.00250708355792259,1.50425013475355e-05,13.425656483523,-46.0094816168537,-0.277559978831247,12,0
1334,1.334,1,0,17,0,0,-0.000568027878733245,-3.40816727239947e-06,13.379693390942,-45.9202699672332,-0.276347378839797,12,0
1335,1.335,1,0,17,0,0,0.000720454422351404,4.32272653410842e-06,13.3338187545347,-45.6086425697145,-0.275136799861698,12,0
1336,1.336,1,0,17,0,0,0.000133625075755994,8.01750454535965e-07,13.2886209047143,-45.3746471364066,-0.273928238521913,12,0
1337,1.337,1,0,17,0,0,-0.00117798493632824,-7.06790961796945e-06,13.2430999110232,-45.3405725897567,-0.272721691454368,12,0
1338,1.338,1,0,17,0,0,7.88868976211241e-05,4.73321385726745e-07,13.1982949863992,-45.0249387401034,-0.271517155300273,12,0
1339,1.339,1,0,17,0,0,0.00178177767016448,1.06906660209869e-05,13.1536264575059,-44.7931292576874,-0.270314626707271,12,0
1340,1.34,1,0,17,0,0,0.000312606512710298,1.87563907626179e-06,13.1088774814606,-44.6155357654581,-0.269114102329008,12,0
1341,1.341,1,0,17,0,0,-0.00122524386423654,-7.35146318541925e-06,13.0642744276695,-44.3886935870333,-0.267915578824917,12,0
1342,1.342,1,0,17,0,0,-0.00495402972827375,-2.97241783696425e-05,13.0202265256119,-44.1357684870693,-0.266719052860105,12,0
1343,1.343,1,0,17,0,0,0.00189375549511473,1.13625329706884e-05,12.976019061106,-44.0674640244914,-0.265524521105286,12,0
1344,1.344,1,0,17,0,0,-0.00100440150701967,-6.02640904211801e-06,12.9320280990933,-43.8917772330994,-0.264331980236751,12,0
1345,1.345,1,0,17,0,0,-0.00047662031643355,-2.8597218986013e-06,12.8885647522908,-43.8153105507303,-0.263141426936343,12,0
1346,1.346,1,0,17,0,0,-0.000677383493085344,-4.06430095851207e-06,12.845017517633,-43.5200322833916,-0.261952857891443,12,0
1347,1.347,1,0,17,0,0,-0.00113547280600865,-6.81283683605191e-06,12.8016914213304,-43.2263908775438,-0.260766269794954,12,0
1348,1.348,1,0,17,0,0,-0.00164996524791558,-9.89979148749348e-06,12.7586388437341,-42.9544233284646,-0.259581659345294,12,0
1349,1.349,1,0,17,0,0,-0.00223355278817369,-1.34013167290421e-05,12.7155940467663,-43.0211569210685,-0.258399023246384,12,0
1350,1.35,1,0,17,0,0,-0.000269024138667913,-1.61414483200748e-06,12.67314141417,-42.6664173713867,-0.25721835820764,12,0
1351,1.351,1,0,17,0,0,-0.00280896872412787,-1.68538123447672e-05,12.6306727257936,-42.666635136388,-0.25603966094396,12,0
1352,1.352,1,0,17,0,0,-0.000739897631892002,-4.43938579135201e-06,12.5881335960166,-42.2018541797359,-0.25486292817572,12,0
1353,1.353,1,0,17,0,0,-0.00047924501516369,-2.87547009098214e-06,12.5462410271482,-41.944948957736,-0.25368815662876,12,0
1354,1.354,1,0,17,0,0,0.00250044342458133,1.5002660547488e-05,12.5042277862615,-41.9748874525507,-0.252515343034379,12,0
1355,1.355,1,0,17,0,0,-0.000831990211858273,-4.99194127114964e-06,12.4628451290064,-41.7814147888386,-0.251344484129322,12,0
1356,1.356,1,0,17,0,0,0.000188793607344069,1.13276164406441e-06,12.4210249102656,-41.4390973164562,-0.250175576655773,12,0
1357,1.357,1,0,17,0,0,0.00212152141922059,1.27291285153235e-05,12.3798997374396,-41.3263046381252,-0.249008617361347,12,0
1358,1.358,1,0,17,0,0,0.0017466557761946,1.04799346571676e-05,12.3388333920559,-41.1398635100389,-0.247843602999078,12,0
1359,1.359,1,0,17,0,0,0.00115000501658947,6.90003009953681e-06,12.2978560162516,-40.7548066899898,-0.246680530327413,12,0
1360,1.36,1,0,17,0,0,0.00030900958638771,1.85405751832626e-06,12.2570825989153,-40.6456721571821,-0.2455193961102,12,0
1361,1.361,1,0,17,0,0,0.000746006604461543,4.47603962676926e-06,12.2164860277181,-40.6124470882371,-0.244360197116683,12,0
1362,1.362,1,0,17,0,0,-0.00215288158377151,-1.29172895026291e-05,12.1761133586298,-40.3723418639489,-0.243202930121489,12,0
1363,1.363,1,0,17,0,0,-0.00257072199060808,-1.54243319436485e-05,12.1360122465968,-40.0294255987325,-0.24204759190462,12,0
1364,1.364,1,0,17,0,0,-0.00128932382944919,-7.73594297669516e-06,12.0961980542036,-39.8989040203908,-0.240894179251445,12,0
1365,1.365,1,0,17,0,0,-0.00179295807903376,-1.07577484742026e-05,12.0562781820147,-39.7729867752472,-0.239742688952693,12,0
1366,1.366,1,0,17,0,0,0.000527714145216697,3.16628487130019e-06,12.0168028657303,-39.5868670429573,-0.238593117804438,12,0
1367,1.367,1,0,17,0,0,0.000298435851340539,1.79061510804324e-06,11.9773537845578,-39.308984984692,-0.237445462608098,12,0
1368,1.368,1,0,17,0,0,-0.00355282825317801,-2.1316969519068e-05,11.9381809911887,-39.2443828372097,-0.236299720170418,12,0
1369,1.369,1,0,17,0,0,0.00147327720007545,8.83966320045268e-06,11.8991860289542,-39.0799705994004,-0.235155887303467,12,0
1370,1.37,1,0,17,0,0,-0.00037672224415004,-2.26033346490024e-06,11.8604744727857,-38.9660943179293,-0.234013960824628,12,0
1371,1.371,1,0,17,0,0,0.000304462345833279,1.82677407499968e-06,11.8217584303925,-38.7380125707342,-0.232873937556587,12,0
1372,1.372,1,0,17,0,0,-0.00166966567573639,-1.00179940544183e-05,11.7833783815464,-38.5306122860062,-0.231735814327326,12,0
1373,1.373,1,0,17,0,0,0.00352634241784815,2.11580545070889e-05,11.7450370732036,-38.3090348556227,-0.230599587970114,12,0
1374,1.374,1,0,17,0,0,-0.00274065685557465,-1.64439411334479e-05,11.7070071131117,-37.9070530436007,-0.229465255323497,12,0
1375,1.375,1,0,17,0,0,-0.00135943419049842,-8.15660514299054e-06,11.6691551447111,-37.7600253522273,-0.228332813231291,12,0
1376,1.376,1,0,17,0,0,-0.000259467296260544,-1.55680377756326e-06,11.6315423070665,-37.7897823860816,-0.227202258542572,12,0
1377,1.377,1,0,17,0,0,-2.29701556961041e-05,-1.37820934176625e-07,11.5939062789066,-37.5700578774361,-0.226073588111668,12,0
1378,1.378,1,0,17,0,0,9.31128314595663e-05,5.58676988757398e-07,11.5566802810651,-37.2786860131265,-0.224946798798148,12,0
1379,1.379,1,0,17,0,0,0.0042892741469133,2.57356448814798e-05,11.5197024255567,-37.061374673886,-0.223821887466818,12,0
1380,1.38,1,0,18,1,0.25,0.118564639603211,0.000711387837619266,11.4832103618864,-36.2539421956918,0.269301149012293,12,0
1381,1.381,1,0,18,1,0.25,0.181323908355128,0.00108794345013077,11.4478896681761,-35.2248103033799,0.508022313763939,12,0
1382,1.382,1,0,18,1,0.25,0.209525824127911,0.00125715494476746,11.4139584472024,-33.8407475148732,0.631535609907666,12,0
1383,1.383,1,0,18,1,0.25,0.228288644444049,0.00136973186666429,11.3815472050415,-32.8106531819886,0.69743805055782,12,0
1384,1.384,1,0,18,1,0.25,0.233588572684274,0.00140153143610564,11.3501222203623,-31.3704877183981,0.73452815380689,12,0
1385,1.385,1,0,18,1,0.25,0.239304456224878,0.00143582673734927,11.3199999164745,-30.1122943819502,0.757205190217212,12,0
1386,1.386,1,0,18,1,0.25,0.24041702855695,0.0014425021713417,11.2912390383169,-28.5536645909811,0.77266880656685,12,0
1387,1.387,1,0,18,1,0.25,0.24139925590098,0.00144839553540588,11.2642399373979,-27.1900428499299,0.784518837722572,12,0
1388,1.388,1,0,18,1,0.25,0.236551468821563,0.00141930881292938,11.2380603912558,-25.8870152312969,0.794555212576368,12,0
1389,1.389,1,0,18,1,0.25,0.240309698582023,0.00144185819149214,11.2135945386984,-24.4264046043621,0.803677907013741,12,0
1390,1.39,1,0,18,1,0.25,0.240943690550001,0.00144566214330001,11.19044780771,-23.1542131867961,0.812336920397884,12,0
1391,1.391,1,0,18,1,0.25,0.241176904578042,0.00144706142746825,11.1686084178474,-21.7002373414942,0.820757263811804,12,0
1392,1.392,1,0,18,1,0.25,0.242466924828048,0.00145480154896829,11.1483008514963,-20.3644963824377,0.82905145417941,12,0
1393,1.393,1,0,18,1,0.25,0.239297624907661,0.00143578574944597,11.1292330611635,-19.083739006878,0.83727576132609,12,0
1394,1.394,1,0,18,1,0.25,0.238751198070616,0.00143250718842369,11.1113604353859,-17.7330950887828,0.845458331509036,12,0
1395,1.395,1,0,18,1,0.25,0.237933873017351,0.00142760323810411,11.0950588741633,-16.290702994444,0.853613249182432,12,0
1396,1.396,1,0,18,1,0.25,0.240953809533098,0.00144572285719859,11.0800898897855,-15.1190608745099,0.861747567880084,12,0
1397,1.397,1,0,18,1,0.25,0.23750761218248,0.00142504567309488,11.0661986059019,-13.6792139619399,0.869864825656762,12,0
1398,1.398,1,0,18,1,0.25,0.23788559952444,0.00142731359714664,11.0539062220638,-12.4322242259191,0.877966802808906,12,0
1399,1.399,1,0,18,1,0.25,0.241470334568735,0.00144882200741241,11.0429465557094,-11.0050567310258,0.886054400735011,12,0
1400,1.4,1,0,18,1,0.25,0.237683012318544,0.00142609807391127,11.0335524325972,-9.56185395193161,0.894128081365846,12,0
1401,1.401,1,0,18,1,0.25,0.239572317874891,0.00143743390724935,11.0251835108273,-8.29271282853176,0.902188086879599,12,0
1402,1.402,1,0,18,1,0.25,0.238231155025565,0.00142938693015339,11.0180568066297,-6.87857202479432,0.910234549559481,12,0
1403,1.403,1,0,18,1,0.25,0.244193072930462,0.00146515843758277,11.0127035531631,-5.72096976871644,0.918267546722556,12,0
1404,1.404,1,0,18,1,0.25,0.241282548138559,0.00144769528883135,11.0081134290484,-4.56906237616802,0.926287128184188,12,0
1405,1.405,1,0,18,1,0.25,0.241238421889699,0.0014474305313382,11.0051643657758,-3.01190768951472,0.934293329990039,12,0
1406,1.406,1,0,18,1,0.25,0.240106387346386,0.00144063832407832,11.0035347395942,-1.54615690469459,0.942286181229158,12,0
1407,1.407,1,0,18,1,0.25,0.243481690484868,0.00146089014290921,11.0033401268379,-0.326646975524927,0.950265696528469,12,0
1408,1.408,1,0,18,1,0.25,0.238777138957526,0.00143266283374516,11.0043543753367,0.917560885465984,0.958229646648588,12,0
1409,1.409,1,0,18,1,0.25,0.240606180768222,0.00144363708460933,11.0064845437373,2.07683246810308,0.965830083014677,12,0
1410,1.41,1,0,18,1,0.25,0.238586296250443,0.00143151777750266,11.0092865267104,3.14159378104093,0.972300516877241,12,0
1411,1.411,1,0,18,1,0.25,0.240909760466532,0.00144545856279919,11.0135792993055,4.09808878906535,0.978730427954884,12,0
1412,1.412,1,0,18,1,0.25,0.238268064785584,0.0014296083887135,11.0190408003611,5.26167927744778,0.985149216345258,12,0
1413,1.413,1,0,18,1,0.25,0.237448238408127,0.00142468943044876,11.025188736674,6.24663844594261,0.991557301116605,12,0
1414,1.414,1,0,18,1,0.25,0.243476672981444,0.00146086003788866,11.0326875745325,7.37570922311577,0.99795470564257,12,0
1415,1.415,1,0,18,1,0.25,0.23861486266576,0.00143168917599456,11.0411367901965,8.45406430967864,1.00434144781321,12,0
1416,1.416,1,0,18,1,0.25,0.242905304013339,0.00145743182408003,11.05069258098,9.57043660987218,1.01071754540687,12,0
1417,1.417,1,0,18,1,0.25,0.24176880911083,0.00145061285466498,11.061244271914,10.5404791634873,1.01708301616787,12,0
1418,1.418,1,0,18,1,0.25,0.240902606858003,0.00144541564114802,11.0728468430762,11.5509204394186,1.02343787780926,12,0
1419,1.419,1,0,18,1,0.25,0.241286123423607,0.00144771674054164,11.0854342672154,12.7487209831413,1.02978214801375,12,0
1420,1.42,1,0,18,1,0.25,0.241475235153129,0.00144885141091877,11.0993192083584,13.8454078876759,1.03611584443414,12,0
1421,1.421,1,0,18,1,0.25,0.242589106829752,0.00145553464097851,11.1140601163217,14.8564655896188,1.04243898469363,12,0
1422,1.422,1,0,18,1,0.25,0.239062744304266,0.0014343764658256,11.1299296176113,15.7884587816075,1.04875158638591,12,0
1423,1.423,1,0,18,1,0.25,0.235565009098763,0.00141339005459258,11.14657372005,16.9783734734035,1.05505366707532,12,0
1424,1.424,1,0,18,1,0.25,0.243242121538681,0.00145945272923209,11.1645449637433,17.8620064430612,1.06134524429689,12,0
1425,1.425,1,0,18,1,0.25,0.238958243676336,0.00143374946205801,11.1837076487988,18.9214172725431,1.0676263355564,12,0
1426,1.426,1,0,18,1,0.25,0.239774190502495,0.00143864514301497,11.2038277977694,20.0924851438359,1.07389695833048,12,0
1427,1.427,1,0,18,1,0.25,0.243124042801216,0.0014587442568073,11.2247489384391,21.1043885345544,1.0801571300666,12,0
1428,1.428,1,0,18,1,0.25,0.239373904961285,0.00143624342976771,11.2469667442706,22.1140446128774,1.08640686818316,12,0
1429,1.429,1,0,18,1,0.25,0.241210719163028,0.00144726431497817,11.2699061401122,23.154957469778,1.09264619006952,12,0
1430,1.43,1,0,18,1,0.25,0.240516523319742,0.00144309913991845,11.2943439166805,24.0840514623837,1.09887511308607,12,0
1431,1.431,1,0,18,1,0.25,0.240973215033699,0.0014458392902022,11.3197425132995,25.3447197008178,1.10509365456426,12,0
1432,1.432,1,0,18,1,0.25,0.241384922098312,0.00144830953258987,11.3456337726847,26.2299122490986,1.11130183180666,12,0
1433,1.433,1,0,18,1,0.25,0.236810150937497,0.00142086090562498,11.3729044912427,27.3365393248662,1.11749966208698,12,0
1434,1.434,1,0,18,1,0.25,0.245264943628125,0.00147158966176875,11.4012064786984,28.5053760677014,1.12368716265017,12,0
1435,1.435,1,0,18,1,0.25,0.241980825686575,0.00145188495411945,11.4306397699972,29.343048546679,1.12986435071242,12,0
1436,1.436,1,0,18,1,0.25,0.237977941700716,0.00142786765020429,11.4609261000274,30.1997378099887,1.13603124346123,12,0
1437,1.437,1,0,18,1,0.25,0.243511703086326,0.00146107021851796,11.4923359378291,31.418943025495,1.14218785805546,12,0
1438,1.438,1,0,18,1,0.25,0.243743411671444,0.00146246047002866,11.5248408808843,32.4748849509491,1.14833421162537,12,0
1439,1.439,1,0,18,1,0.25,0.237286823229017,0.0014237209393741,11.5583390610858,33.3963637297877,1.15447032127266,12,0
1440,1.44,1,0,18,1,0.25,0.241849338967567,0.0014510960338054,11.592803351853,34.5522246417965,1.16059620407054,12,0
1441,1.441,1,0,18,1,0.25,0.24320347579338,0.00145922085476028,11.6282494733629,35.4348585796054,1.16671187706375,12,0
1442,1.442,1,0,18,1,0.25,0.242463079349065,0.00145477847609439,11.6646991652693,36.5500626001782,1.17281735726865,12,0
1443,1.443,1,0,18,1,0.25,0.238598986692488,0.00143159392015493,11.7020813221108,37.6449119812346,1.1789126616732,12,0
1444,1.444,1,0,18,1,0.25,0.239391228882566,0.00143634737329539,11.7406736994292,38.6154794621709,1.18499780723708,12,0
1445,1.445,1,0,18,1,0.25,0.240353575441417,0.0014421214526485,11.7801953408842,39.4223715246662,1.19107281089168,12,0
1446,1.446,1,0,18,1,0.25,0.239852788072058,0.00143911672843235,11.820661407095,40.6124877488197,1.1971376895402,12,0
1447,1.447,1,0,18,1,0.25,0.239251473045098,0.00143550883827059,11.8623591660149,41.5722397646837,1.20319246005763,12,0
1448,1.448,1,0,18,1,0.25,0.236448019562252,0.00141868811737351,11.9047666498389,42.6509201056134,1.20923713929087,12,0
1449,1.449,1,0,18,1,0.25,0.23869713015456,0.00143218278092736,11.9484815889664,43.5667075469394,1.21527174405872,12,0
1450,1.45,1,0,18,1,0.25,0.23932651740927,0.00143595910445562,11.992946631854,44.495456751014,1.22129629115195,12,0
1451,1.451,1,0,18,1,0.25,0.240297889119451,0.00144178733471671,12.0385685835831,45.5729998210381,1.22731079733336,12,0
1452,1.452,1,0,18,1,0.25,0.24334804593855,0.0014600882756313,12.0851244586737,46.5897428144625,1.23331527933781,12,0
1453,1.453,1,0,18,1,0.25,0.236545803141124,0.00141927481884675,12.1325515741689,47.465196831966,1.23930975387225,12,0
1454,1.454,1,0,18,1,0.25,0.239225670393465,0.00143535402236079,12.1812737223405,48.5541636036027,1.24529423761579,12,0
1455,1.455,1,0,18,1,0.25,0.241108919974688,0.00144665351984813,12.2306351489073,49.5834264026186,1.25126874721977,12,0
1456,1.456,1,0,18,1,0.25,0.241087221148212,0.00144652332688927,12.2811473242243,50.5929013642115,1.25723329930773,12,0
1457,1.457,1,0,18,1,0.25,0.238560002806923,0.00143136001684154,12.3328300251561,51.4738049504052,1.26318791047555,12,0
1458,1.458,1,0,18,1,0.25,0.241343911747124,0.00144806347048275,12.3853188101208,52.5410222196687,1.26913259729143,12,0
1459,1.459,1,0,18,1,0.25,0.233576872298778,0.00140146123379267,12.4387391316091,53.5792491568046,1.27506737629594,12,0
1460,1.46,1,0,19,0,0,0.123943027774611,0.000743658166647666,12.492734495703,54.0002620057552,0.788992264002115,12,0
1461,1.461,1,0,19,0,0,0.0582576649687788,0.000349545989812673,12.5465751488932,53.8012445950964,0.557307276895445,12,0
1462,1.462,1,0,19,0,0,0.0306517723569861,0.000183910634141917,12.6002574114915,53.8109204985198,0.440818431433953,12,0
1463,1.463,1,0,19,0,0,0.0147144907054154,8.82869442324923e-05,12.6542309501818,53.7250743414541,0.38192873404823,12,0
1464,1.464,1,0,19,0,0,0.00760916505356315,4.56549903213789e-05,12.7078338470487,53.5800225006677,0.351839686158149,12,0
1465,1.465,1,0,19,0,0,0.00203213163196374,1.21927897917824e-05,12.7612523657089,53.2837864526188,0.336152036681219,12,0
1466,1.466,1,0,19,0,0,0.000644815377618066,3.8688922657084e-06,12.814558353241,53.0877286538348,0.32766615828675,12,0
1467,1.467,1,0,19,0,0,-0.000920535636540205,-5.52321381924123e-06,12.8675301555862,53.0578251538613,0.322782235522939,12,0
1468,1.468,1,0,19,0,0,0.00131235115794498,7.8741069476699e-06,12.920334720566,52.7600356839356,0.319700358880401,12,0
1469,1.469,1,0,19,0,0,-3.69384525630607e-05,-2.21630715378364e-07,12.9728936901598,52.5241091189414,0.317520571823933,12,0
1470,1.47,1,0,19,0,0,0.000510597279083343,3.06358367450006e-06,13.0251999846106,52.3110176763516,0.315792894308394,12,0
1471,1.471,1,0,19,0,0,0.000227909108070584,1.3674546484235e-06,13.0771355462502,52.0977824910266,0.31429233453663,12,0
1472,1.472,1,0,19,0,0,0.00179301040205182,1.07580624123109e-05,13.1289794109769,51.967847483466,0.312906394838444,12,0
1473,1.473,1,0,19,0,0,0.0042216180126318,2.53297080757908e-05,13.1807922463158,51.7367613965919,0.311578824610067,12,0
1474,1.474,1,0,19,0,0,0.000260247242536545,1.56148345521927e-06,13.232429305849,51.5678953074941,0.310281496783894,12,0
1475,1.475,1,0,19,0,0,0.000285179209097643,1.71107525458586e-06,13.2836897506078,51.3792246090289,0.309000346063343,12,0
1476,1.476,1,0,19,0,0,0.000730304690829887,4.38182814497932e-06,13.334708517726,51.2725112863671,0.307728338040281,12,0
1477,1.477,1,0,19,0,0,0.000117959717989274,7.07758307935647e-07,13.3854697146026,50.7157761143152,0.306461953753736,12,0
1478,1.478,1,0,19,0,0,-0.000571062703712987,-3.42637622227792e-06,13.4361012555857,50.7238647258845,0.305199431969241,12,0
1479,1.479,1,0,19,0,0,-0.000711632697690621,-4.26979618614372e-06,13.4864960607375,50.3436470233872,0.303939890318506,12,0
1480,1.48,1,0,19,0,0,0.00023568836373979,1.41413018243874e-06,13.5368274726683,50.1762430573583,0.302682885869249,12,0
1481,1.481,1,0,19,0,0,-0.00151156532428402,-9.06939194570415e-06,13.5868732933803,49.8120303263363,0.301428195410104,12,0
1482,1.482,1,0,19,0,0,0.0011525974587477,6.91558475248623e-06,13.6369192611321,49.8717007921365,0.300175705593072,12,0
1483,1.483,1,0,19,0,0,0.00144712372254034,8.68274233524204e-06,13.6863426173666,49.5262158110227,0.298925358004743,12,0
1484,1.484,1,0,19,0,0,0.00115495811330344,6.92974867982065e-06,13.7357348406772,49.4181551216517,0.297677121701898,12,0
